step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
397,287818,794,0.025296157323308307,1.0,1.0,,,,,,,,,
398,287996,796,0.032637379245212615,1.0,1.0,,,,,,,,,
399,288638,798,0.022784197274047013,1.0,1.0,,,,,,,,,
400,289600,800,0.017590161780496372,1.0,1.0,,,,,,,,,
401,290530,802,0.024745082330176412,1.0,1.0,0.03000741446995178,1.0,1.0,,,,,,
402,291700,804,0.015741377150947734,1.0,1.0,,,,,,,,,
403,292022,806,0.02806309504767296,1.0,1.0,,,,,,,,,
404,294040,808,0.018364718208944003,1.0,1.0,,,,,,,,,
405,294266,810,0.03372078056610138,1.0,1.0,,,,,,,,,
406,294620,812,0.009437532650615595,1.0,1.0,,,,,,,,,
407,295070,814,0.017178445651993897,0.5,0.5,,,,,,,,,
408,295184,816,0.024686312395799305,1.0,1.0,,,,,,,,,
409,296178,818,0.02240703970617313,1.0,1.0,0.02270381633278464,1.0,1.0,,,,,,
410,296420,820,0.02842625651694349,1.0,1.0,,,,,,,,,
411,297222,822,0.01604639307932102,1.0,1.0,,,,,,,,,
412,299320,824,0.012964388779694027,1.0,1.0,,,,,,,,,
413,300282,826,0.01611436624540458,1.0,1.0,,,,,,,,,
414,300492,828,0.032465471181049,1.0,1.0,,,,,,,,,
415,300846,830,0.03912503609424675,1.0,1.0,,,,,,,,,
416,304112,832,0.011434402718373168,1.0,1.0,,,,,,,,,
417,307794,834,0.03395316232099698,1.0,1.0,0.015329866538487403,1.0,1.0,,,,,,
418,308708,836,0.014822752862677459,1.0,1.0,,,,,,,,,
419,309158,838,0.021774825956575313,1.0,1.0,,,,,,,,,
420,310136,840,0.013562205246668825,1.0,1.0,,,,,,,,,
421,310330,842,0.03825019614129019,1.0,1.0,,,,,,,,,
422,311004,844,0.020978081303804047,1.0,1.0,,,,,,,,,
423,312382,846,0.018752870238647655,1.0,1.0,,,,,,,,,
424,314320,848,0.028108312443281287,1.0,1.0,,,,,,,,,
425,315330,850,0.01922541966038193,1.0,1.0,0.0323271478545595,1.0,1.0,,,,,,
426,315956,852,0.020904363998456105,1.0,1.0,,,,,,,,,
427,317046,854,0.024634701648516482,1.0,1.0,,,,,,,,,
428,317320,856,0.027681553154479042,1.0,1.0,,,,,,,,,
429,317802,858,0.0222742406875268,1.0,1.0,,,,,,,,,
430,318636,860,0.021338536362422666,1.0,1.0,,,,,,,,,
431,318814,862,0.01997921339605744,1.0,1.0,,,,,,,,,
432,318944,864,0.021693777215688215,1.0,1.0,,,,,,,,,
433,320978,866,0.022927565864677552,1.0,1.0,0.026753138734039415,1.0,1.0,,,,,,
434,321844,868,0.01396172404709045,1.0,1.0,,,,,,,,,
435,325414,870,0.03143759625997367,1.0,1.0,,,,,,,,,
436,325624,872,0.032963213870573334,1.0,1.0,,,,,,,,,
437,326026,874,0.02609077807333729,1.0,1.0,,,,,,,,,
438,326380,876,0.026392652933061114,1.0,1.0,,,,,,,,,
439,327038,878,0.02140510763894415,1.0,1.0,,,,,,,,,
440,328608,880,0.027243939759023214,1.0,1.0,,,,,,,,,
441,328882,882,0.01933083428695093,1.0,1.0,0.028450332935904366,1.0,1.0,,,,,,
442,329268,884,0.03259795354341775,1.0,1.0,,,,,,,,,
443,330486,886,0.024309984947276014,1.0,1.0,,,,,,,,,
444,332648,888,0.01639297635065865,1.0,1.0,,,,,,,,,
445,332874,890,0.017209498395980388,1.0,1.0,,,,,,,,,
446,333628,892,0.020450328311656527,1.0,1.0,,,,,,,,,
447,336910,894,0.01912000450254394,1.0,1.0,,,,,,,,,
448,337648,896,0.010927223165832382,1.0,1.0,,,,,,,,,
449,340722,898,0.02117877943980935,1.0,1.0,0.017968395753983138,1.0,1.0,,,,,,
450,340884,900,0.026112271159181088,1.0,1.0,,,,,,,,,
451,341670,902,0.015303082752164358,1.0,1.0,,,,,,,,,
452,342216,904,0.017303187098385308,1.0,1.0,,,,,,,,,
453,342362,906,0.02608982313170802,1.0,1.0,,,,,,,,,
454,343036,908,0.024803710320014445,1.0,1.0,,,,,,,,,
455,345518,910,0.012063866478750853,1.0,1.0,,,,,,,,,
456,347840,912,0.01736130031451959,1.0,1.0,,,,,,,,,
457,348642,914,0.023002860384378345,1.0,1.0,0.022153142751432,1.0,1.0,,,,,,
458,350244,916,0.017792273570751378,1.0,1.0,,,,,,,,,
459,350438,918,0.03230026318923857,1.0,1.0,,,,,,,,,
460,351032,920,0.018071017419232505,1.0,1.0,,,,,,,,,
461,352010,922,0.017933933819814847,1.0,1.0,,,,,,,,,
462,352252,924,0.020339243336763048,1.0,1.0,,,,,,,,,
463,352446,926,0.027218477015533534,1.0,1.0,,,,,,,,,
464,354144,928,0.019732880677385642,1.0,1.0,,,,,,,,,
465,354306,930,0.02077131497721348,1.0,1.0,0.02385766183115525,1.0,1.0,,,,,,
466,355780,932,0.0373929178013317,1.0,1.0,,,,,,,,,
467,356902,934,0.02591285429093156,1.0,1.0,,,,,,,,,
468,358920,936,0.010425404355580703,1.0,1.0,,,,,,,,,
469,361146,938,0.012142190169524567,1.0,1.0,,,,,,,,,
470,361276,940,0.02714589610460052,1.0,1.0,,,,,,,,,
471,363294,942,0.015490289559847718,1.0,1.0,,,,,,,,,
472,364720,944,0.026174694006213233,1.0,1.0,,,,,,,,,
473,366786,946,0.014711236111401014,1.0,1.0,0.012287990989427627,1.0,1.0,,,,,,
474,368756,948,0.017616026397249438,1.0,1.0,,,,,,,,,
475,370262,950,0.012484759108441906,1.0,1.0,,,,,,,,,
476,370792,952,0.01924871267237766,1.0,1.0,,,,,,,,,
477,371386,954,0.02657244324104586,1.0,1.0,,,,,,,,,
478,372412,956,0.012105952386928326,1.0,1.0,,,,,,,,,
479,373102,958,0.015372352739268747,1.0,1.0,,,,,,,,,
480,373184,960,0.015855208554850835,1.0,1.0,,,,,,,,,
481,374978,962,0.015342276956823346,1.0,1.0,0.02823878451760235,1.0,1.0,,,,,,
482,375236,964,0.03173857283003031,1.0,1.0,,,,,,,,,
483,375350,966,0.026512674453242006,1.0,1.0,,,,,,,,,
484,375688,968,0.02771753393865159,1.0,1.0,,,,,,,,,
485,376826,970,0.01935150840408132,1.0,1.0,,,,,,,,,
486,377564,972,0.022792430596609455,1.0,1.0,,,,,,,,,
487,377806,974,0.016558179755457692,1.0,1.0,,,,,,,,,
488,378224,976,0.0208591435062791,1.0,1.0,,,,,,,,,
489,378626,978,0.024833831309620108,1.0,1.0,0.015114013651796643,1.0,1.0,,,,,,
490,379860,980,0.03229476582080538,1.0,1.0,,,,,,,,,
491,380918,982,0.011193006904895362,1.0,1.0,,,,,,,,,
492,381112,984,0.025040038921266994,1.0,1.0,,,,,,,,,
493,381402,986,0.025974563632011168,1.0,1.0,,,,,,,,,
494,381628,988,0.030117690229245847,1.0,1.0,,,,,,,,,
495,383998,990,0.011492607001472963,1.0,1.0,,,,,,,,,
496,384608,992,0.014031307792633866,1.0,1.0,,,,,,,,,
497,384754,994,0.02663843676196166,1.0,1.0,0.018896734202276486,1.0,1.0,,,,,,
498,385412,996,0.018960641958382683,1.0,1.0,,,,,,,,,
499,385734,998,0.030671528118564308,1.0,1.0,,,,,,,,,
500,386728,1000,0.01598838764812804,1.0,1.0,,,,,,,,,
501,387642,1002,0.016037254972302593,1.0,1.0,,,,,,,,,
502,388028,1004,0.02209406549365819,1.0,1.0,,,,,,,,,
503,388238,1006,0.02997485365725389,1.0,1.0,,,,,,,,,
504,388416,1008,0.030479067830333818,1.0,1.0,,,,,,,,,
505,388818,1010,0.020661890749272428,1.0,1.0,0.01885296970730993,1.0,1.0,,,,,,
506,389636,1012,0.017421492538392962,1.0,1.0,,,,,,,,,
507,391398,1014,0.016216011377573974,1.0,1.0,,,,,,,,,
508,391928,1016,0.016484723758454826,1.0,1.0,,,,,,,,,
509,392554,1018,0.01726920328708823,1.0,1.0,,,,,,,,,
510,392876,1020,0.023281812320224617,1.0,1.0,,,,,,,,,
511,394238,1022,0.01069518231075699,1.0,1.0,,,,,,,,,
512,394384,1024,0.030595518518728364,1.0,1.0,,,,,,,,,
513,394818,1026,0.02125020593408947,1.0,1.0,0.019629527584418157,1.0,1.0,,,,,,
514,395396,1028,0.024018612263084518,1.0,1.0,,,,,,,,,
515,396454,1030,0.018203013464813393,1.0,1.0,,,,,,,,,
516,396856,1032,0.039547870060730204,1.0,1.0,,,,,,,,,
517,397146,1034,0.010368227616699593,1.0,1.0,,,,,,,,,
518,397308,1036,0.02372447464280867,1.0,1.0,,,,,,,,,
519,397582,1038,0.025909348509663043,1.0,1.0,,,,,,,,,
520,399040,1040,0.01395735026284322,1.0,1.0,,,,,,,,,
521,399426,1042,0.032626317274064155,1.0,1.0,0.014280398618058826,1.0,1.0,,,,,,
522,400036,1044,0.025821414369096324,1.0,1.0,,,,,,,,,
523,400374,1046,0.009950109851264577,1.0,1.0,,,,,,,,,
524,401496,1048,0.02241764131379036,1.0,1.0,,,,,,,,,
525,401578,1050,0.025802476069840735,1.0,1.0,,,,,,,,,
526,403356,1052,0.021739841147818198,1.0,1.0,,,,,,,,,
527,403534,1054,0.028855868331034304,1.0,1.0,,,,,,,,,
528,404336,1056,0.018169543441839048,1.0,1.0,,,,,,,,,
529,405106,1058,0.03289193922318645,1.0,1.0,0.013874309104787331,1.0,1.0,,,,,,
530,405188,1060,0.037587833746521936,1.0,1.0,,,,,,,,,
531,405574,1062,0.02622513818678821,1.0,1.0,,,,,,,,,
532,405752,1064,0.02526462312924278,1.0,1.0,,,,,,,,,
533,406090,1066,0.016999195946252606,1.0,1.0,,,,,,,,,
534,407548,1068,0.017014239286693284,1.0,1.0,,,,,,,,,
535,407694,1070,0.02051238687056462,1.0,1.0,,,,,,,,,
536,408672,1072,0.015148318515949525,1.0,1.0,,,,,,,,,
537,408786,1074,0.021766725759977953,1.0,1.0,0.013536272944692687,1.0,1.0,,,,,,
538,409428,1076,0.03186739176314404,1.0,1.0,,,,,,,,,
539,411398,1078,0.018710286486266305,1.0,1.0,,,,,,,,,
540,411640,1080,0.017582999803733877,1.0,1.0,,,,,,,,,
541,412522,1082,0.02125590831839225,1.0,1.0,,,,,,,,,
542,413228,1084,0.024921511365722297,1.0,1.0,,,,,,,,,
543,414254,1086,0.019739110267258723,1.0,1.0,,,,,,,,,
544,414576,1088,0.024785877158312812,1.0,1.0,,,,,,,,,
545,415538,1090,0.02544062713152592,1.0,1.0,0.015248838680341173,1.0,1.0,,,,,,
546,415972,1092,0.01749695895820238,1.0,1.0,,,,,,,,,
547,417030,1094,0.042754539761484446,1.0,1.0,,,,,,,,,
548,417256,1096,0.017111947007817565,1.0,1.0,,,,,,,,,
549,417386,1098,0.025391080952122138,1.0,1.0,,,,,,,,,
550,417548,1100,0.01360205525462834,1.0,1.0,,,,,,,,,
551,418574,1102,0.013279389068678968,1.0,1.0,,,,,,,,,
552,418944,1104,0.01734397432734548,1.0,1.0,,,,,,,,,
553,420194,1106,0.0199651370977456,1.0,1.0,0.023102463538847987,1.0,1.0,,,,,,
554,420916,1108,0.018434384461857616,1.0,1.0,,,,,,,,,
555,421126,1110,0.03418918630920556,1.0,1.0,,,,,,,,,
556,421304,1112,0.01987518464542766,1.0,1.0,,,,,,,,,
557,421610,1114,0.02101360671281435,1.0,1.0,,,,,,,,,
558,422988,1116,0.01985893173956853,1.0,1.0,,,,,,,,,
559,423502,1118,0.024450774799383908,1.0,1.0,,,,,,,,,
560,423696,1120,0.03465848553122991,1.0,1.0,,,,,,,,,
561,424050,1122,0.03033613005410437,1.0,1.0,0.01917370297225291,1.0,1.0,,,,,,
562,425076,1124,0.013423016461022001,1.0,1.0,,,,,,,,,
563,426518,1126,0.019164235679663664,0.5,0.5,,,,,,,,,
564,427240,1128,0.018070469085148717,1.0,1.0,,,,,,,,,
565,427322,1130,0.02993304880098776,1.0,1.0,,,,,,,,,
566,427996,1132,0.023691187337304992,1.0,1.0,,,,,,,,,
567,428398,1134,0.020992281120511234,1.0,1.0,,,,,,,,,
568,428560,1136,0.03404947279383123,1.0,1.0,,,,,,,,,
569,428658,1138,0.009804160925258812,1.0,1.0,0.021268483938308547,1.0,1.0,,,,,,
570,430676,1140,0.01588486439339841,1.0,1.0,,,,,,,,,
571,431670,1142,0.019920979384283808,1.0,1.0,,,,,,,,,
572,432136,1144,0.020493199662369906,1.0,1.0,,,,,,,,,
573,434538,1146,0.020916019181153118,1.0,1.0,,,,,,,,,
574,436460,1148,0.01645262921397112,1.0,1.0,,,,,,,,,
575,436990,1150,0.017482058953511858,1.0,1.0,,,,,,,,,
576,437104,1152,0.02017223101256117,1.0,1.0,,,,,,,,,
577,438610,1154,0.008472630354748753,1.0,1.0,0.016449471457552656,1.0,1.0,,,,,,
578,438692,1156,0.014580355464930108,1.0,1.0,,,,,,,,,
579,439014,1158,0.035252071694365554,1.0,1.0,,,,,,,,,
580,439272,1160,0.04037312734629026,1.0,1.0,,,,,,,,,
581,439610,1162,0.020114030026648362,1.0,1.0,,,,,,,,,
582,440332,1164,0.02746754310024355,1.0,1.0,,,,,,,,,
583,441726,1166,0.018475488954377294,1.0,1.0,,,,,,,,,
584,442112,1168,0.028267394345454968,1.0,1.0,,,,,,,,,
585,443938,1170,0.015413858241610295,1.0,1.0,0.023081380356597653,1.0,1.0,,,,,,
586,447124,1172,0.010274762462166855,1.0,1.0,,,,,,,,,
587,447398,1174,0.015580877164010657,1.0,1.0,,,,,,,,,
588,447688,1176,0.03199322275678873,1.0,1.0,,,,,,,,,
589,447946,1178,0.023887137848517877,1.0,1.0,,,,,,,,,
590,448220,1180,0.023323953696276208,1.0,1.0,,,,,,,,,
591,448798,1182,0.020218511041290035,1.0,1.0,,,,,,,,,
592,449360,1184,0.02109096988576877,1.0,1.0,,,,,,,,,
593,449570,1186,0.02044555233288607,1.0,1.0,0.012137039603314113,1.0,1.0,,,,,,
594,451156,1188,0.015158094642416185,1.0,1.0,,,,,,,,,
595,451654,1190,0.021197720641606455,1.0,1.0,,,,,,,,,
596,453384,1192,0.01720172978987405,1.0,1.0,,,,,,,,,
597,454362,1194,0.010460428012314931,1.0,1.0,,,,,,,,,
598,454636,1196,0.02711762256875358,1.0,1.0,,,,,,,,,
599,454798,1198,0.024063335364563725,1.0,1.0,,,,,,,,,
600,454880,1200,0.021444160956921452,1.0,1.0,,,,,,,,,
601,455586,1202,0.016688225401591383,1.0,1.0,0.009595108619752742,1.0,1.0,,,,,,
602,455892,1204,0.020843421094696408,1.0,1.0,,,,,,,,,
603,456390,1206,0.026570645901129984,1.0,1.0,,,,,,,,,
604,456760,1208,0.03714098575548139,1.0,1.0,,,,,,,,,
605,458874,1210,0.02514486682654246,1.0,1.0,,,,,,,,,
606,459116,1212,0.014072132096446316,1.0,1.0,,,,,,,,,
607,459614,1214,0.017893028567446092,1.0,1.0,,,,,,,,,
608,460000,1216,0.02173190034585086,1.0,1.0,,,,,,,,,
609,461954,1218,0.0175102128113816,1.0,1.0,0.02430087562525632,1.0,1.0,,,,,,
610,463940,1220,0.015277168292867727,1.0,1.0,,,,,,,,,
611,465462,1222,0.013680247448139725,1.0,1.0,,,,,,,,,
612,466216,1224,0.024762617522872395,1.0,1.0,,,,,,,,,
613,467978,1226,0.015593484274091844,0.5,0.5,,,,,,,,,
614,468348,1228,0.019160609213757236,1.0,1.0,,,,,,,,,
615,468590,1230,0.028171401964478947,1.0,1.0,,,,,,,,,
616,469200,1232,0.014926435446108683,1.0,1.0,,,,,,,,,
617,469698,1234,0.011521944497377198,1.0,1.0,0.01820495704759639,1.0,1.0,,,,,,
618,469828,1236,0.031617657826227226,1.0,1.0,,,,,,,,,
619,470278,1238,0.026345147978198123,1.0,1.0,,,,,,,,,
620,470472,1240,0.018856788560440995,1.0,1.0,,,,,,,,,
621,470698,1242,0.029519182302892823,1.0,1.0,,,,,,,,,
622,471212,1244,0.014418846654139622,1.0,1.0,,,,,,,,,
623,471726,1246,0.015563550599961076,1.0,1.0,,,,,,,,,
624,471808,1248,0.00925445688996797,1.0,1.0,,,,,,,,,
625,472642,1250,0.015081723301922019,1.0,1.0,0.023380523265494002,1.0,1.0,,,,,,
626,473444,1252,0.02110874237167536,1.0,1.0,,,,,,,,,
627,473558,1254,0.022643519016584318,1.0,1.0,,,,,,,,,
628,474216,1256,0.015655721701505615,1.0,1.0,,,,,,,,,
629,474922,1258,0.008273877777416712,1.0,1.0,,,,,,,,,
630,475068,1260,0.014730300726404898,1.0,1.0,,,,,,,,,
631,476222,1262,0.026291171782621373,1.0,1.0,,,,,,,,,
632,476832,1264,0.027391306451372176,1.0,1.0,,,,,,,,,
633,477522,1266,0.021674042929666727,1.0,1.0,0.01608986287249583,1.0,1.0,,,,,,
634,477764,1268,0.019198554640690573,1.0,1.0,,,,,,,,,
635,480646,1270,0.016916473713342053,1.0,1.0,,,,,,,,,
636,484424,1272,0.012021745915399453,1.0,1.0,,,,,,,,,
637,487242,1274,0.013978595773225267,1.0,1.0,,,,,,,,,
638,488012,1276,0.01733031813935827,1.0,1.0,,,,,,,,,
639,488590,1278,0.027345148711290065,1.0,1.0,,,,,,,,,
640,488864,1280,0.018226056665100045,1.0,1.0,,,,,,,,,
641,489954,1282,0.0179857218625909,1.0,1.0,0.017093324382105073,1.0,1.0,,,,,,
642,491028,1284,0.01709591214728158,1.0,1.0,,,,,,,,,
643,491878,1286,0.017497856169502314,1.0,1.0,,,,,,,,,
644,492232,1288,0.023622246632267387,1.0,1.0,,,,,,,,,
645,493594,1290,0.019231865609813104,1.0,1.0,,,,,,,,,
646,493884,1292,0.039781371994172074,1.0,1.0,,,,,,,,,
647,494062,1294,0.03196043156268636,1.0,1.0,,,,,,,,,
648,495392,1296,0.03551825699252827,1.0,1.0,,,,,,,,,
649,495842,1298,0.02834044135282462,1.0,1.0,0.02677618927892379,1.0,1.0,,,,,,
650,497380,1300,0.01017702978821978,1.0,1.0,,,,,,,,,
651,497878,1302,0.02356166680971785,1.0,1.0,,,,,,,,,
652,498520,1304,0.01264859981617778,1.0,1.0,,,,,,,,,
653,499690,1306,0.016452708441679318,1.0,1.0,,,,,,,,,
654,501068,1308,0.01944851941016392,1.0,1.0,,,,,,,,,
655,501326,1310,0.037971029415318755,1.0,1.0,,,,,,,,,
656,501936,1312,0.022482345438692822,1.0,1.0,,,,,,,,,
657,502658,1314,0.0208552976638647,1.0,1.0,0.019332891552259306,1.0,1.0,,,,,,
658,502836,1316,0.020367106667368014,1.0,1.0,,,,,,,,,
659,503542,1318,0.01570289136243978,1.0,1.0,,,,,,,,,
660,503896,1320,0.026944015063085067,1.0,1.0,,,,,,,,,
661,504746,1322,0.020557315405853198,1.0,1.0,,,,,,,,,
662,505436,1324,0.03331766823489012,1.0,1.0,,,,,,,,,
663,505822,1326,0.017424021083624886,1.0,1.0,,,,,,,,,
664,505952,1328,0.019344571412561982,1.0,1.0,,,,,,,,,
665,506210,1330,0.01812694538796123,1.0,1.0,0.03348199791627727,1.0,1.0,,,,,,
666,507172,1332,0.019531954503666696,1.0,1.0,,,,,,,,,
667,507574,1334,0.012991895339253361,1.0,1.0,,,,,,,,,
668,509400,1336,0.01674947777028893,1.0,1.0,,,,,,,,,
669,511610,1338,0.018566253147093204,1.0,1.0,,,,,,,,,
670,512604,1340,0.01914240882909189,1.0,1.0,,,,,,,,,
671,513742,1342,0.016596747042629874,1.0,1.0,,,,,,,,,
672,513856,1344,0.017141070817875904,1.0,1.0,,,,,,,,,
673,514258,1346,0.01770549110511938,1.0,1.0,0.019223715509409725,1.0,1.0,,,,,,
674,515252,1348,0.019592764801270292,1.0,1.0,,,,,,,,,
675,515734,1350,0.019488104813282624,1.0,1.0,,,,,,,,,
676,516328,1352,0.024044101968611974,1.0,1.0,,,,,,,,,
677,516826,1354,0.02796680268905154,1.0,1.0,,,,,,,,,
678,517100,1356,0.026478472587483502,1.0,1.0,,,,,,,,,
679,517454,1358,0.027927850450476358,1.0,1.0,,,,,,,,,
680,518192,1360,0.02552771428160078,1.0,1.0,,,,,,,,,
681,519170,1362,0.03158579915539705,1.0,1.0,0.02711460517783137,1.0,1.0,,,,,,
682,519524,1364,0.0249305207387123,1.0,1.0,,,,,,,,,
683,520374,1366,0.014403330706349398,1.0,1.0,,,,,,,,,
684,520616,1368,0.02906456890838372,1.0,1.0,,,,,,,,,
685,521354,1370,0.017950083309590602,1.0,1.0,,,,,,,,,
686,521452,1372,0.020422927121739275,1.0,1.0,,,,,,,,,
687,521982,1374,0.015239758476630326,1.0,1.0,,,,,,,,,
688,522976,1376,0.040781793732649944,1.0,1.0,,,,,,,,,
689,523570,1378,0.017328449037891925,1.0,1.0,0.013196725682722114,1.0,1.0,,,,,,
690,523956,1380,0.006691800801419964,1.0,1.0,,,,,,,,,
691,526566,1382,0.016708336550375638,1.0,1.0,,,,,,,,,
692,526968,1384,0.015435778667619528,1.0,1.0,,,,,,,,,
693,527514,1386,0.015659752576592974,1.0,1.0,,,,,,,,,
694,527692,1388,0.030883239114523352,1.0,1.0,,,,,,,,,
695,528014,1390,0.025519356816989025,1.0,1.0,,,,,,,,,
696,528368,1392,0.02124168932349978,1.0,1.0,,,,,,,,,
697,529138,1394,0.013696597889759611,1.0,1.0,0.02710120333329849,1.0,1.0,,,,,,
698,529332,1396,0.021318474538601515,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
699,529878,1398,0.032635281256048344,1.0,1.0,,,,,,,,,
700,530216,1400,0.026733163043729365,1.0,1.0,,,,,,,,,
701,531562,1402,0.016631521430502377,1.0,1.0,,,,,,,,,
702,531804,1404,0.023721110824965308,1.0,1.0,,,,,,,,,
703,532126,1406,0.006574116947562289,1.0,1.0,,,,,,,,,
704,532640,1408,0.011288028026257576,1.0,1.0,,,,,,,,,
705,533218,1410,0.015702123555440227,1.0,1.0,0.019414224162671037,1.0,1.0,,,,,,
706,534308,1412,0.01738699132862801,1.0,1.0,,,,,,,,,
707,534614,1414,0.022491226291763453,1.0,1.0,,,,,,,,,
708,535000,1416,0.024618294126520366,1.0,1.0,,,,,,,,,
709,535866,1418,0.02348378213823261,1.0,1.0,,,,,,,,,
710,537372,1420,0.009589910977122229,1.0,1.0,,,,,,,,,
711,537838,1422,0.014988102513407087,1.0,1.0,,,,,,,,,
712,538016,1424,0.01391207557856804,1.0,1.0,,,,,,,,,
713,538914,1426,0.017541116924502043,1.0,1.0,0.0056903631531220415,1.0,1.0,,,,,,
714,540212,1428,0.023956572110925146,1.0,1.0,,,,,,,,,
715,540454,1430,0.03138059653091026,1.0,1.0,,,,,,,,,
716,541656,1432,0.016781406800253303,1.0,1.0,,,,,,,,,
717,542746,1434,0.017526014015357763,1.0,1.0,,,,,,,,,
718,542972,1436,0.02193373196814118,1.0,1.0,,,,,,,,,
719,543166,1438,0.025150601465308356,1.0,1.0,,,,,,,,,
720,543664,1440,0.023798979102357922,1.0,1.0,,,,,,,,,
721,544066,1442,0.033429081246448916,1.0,1.0,0.013728145863179051,1.0,1.0,,,,,,
722,544868,1444,0.016374104503957453,1.0,1.0,,,,,,,,,
723,545062,1446,0.03578879171077536,1.0,1.0,,,,,,,,,
724,545400,1448,0.01744008790001515,1.0,1.0,,,,,,,,,
725,545882,1450,0.01272705862496241,1.0,1.0,,,,,,,,,
726,547052,1452,0.00801323513873348,1.0,1.0,,,,,,,,,
727,547406,1454,0.020986007322849633,1.0,1.0,,,,,,,,,
728,547808,1456,0.030122811909600297,1.0,1.0,,,,,,,,,
729,548546,1458,0.01629700451620675,1.0,1.0,0.011991062147603055,1.0,1.0,,,,,,
730,549716,1460,0.009835060431982111,1.0,1.0,,,,,,,,,
731,550038,1462,0.02570536437699923,1.0,1.0,,,,,,,,,
732,550712,1464,0.023409139259157604,1.0,1.0,,,,,,,,,
733,551290,1466,0.017641255859796225,1.0,1.0,,,,,,,,,
734,551644,1468,0.013795224115493571,1.0,1.0,,,,,,,,,
735,552430,1470,0.011863996059065563,1.0,1.0,,,,,,,,,
736,552928,1472,0.011512123961681409,1.0,1.0,,,,,,,,,
737,553074,1474,0.029019577856943465,1.0,1.0,0.01830528829105598,1.0,1.0,,,,,,
738,553300,1476,0.014238657339611221,1.0,1.0,,,,,,,,,
739,553958,1478,0.021548979853214974,1.0,1.0,,,,,,,,,
740,554408,1480,0.029137446130535014,1.0,1.0,,,,,,,,,
741,554570,1482,0.01875598684009492,1.0,1.0,,,,,,,,,
742,554812,1484,0.020553788825836517,1.0,1.0,,,,,,,,,
743,555246,1486,0.01806138866966581,1.0,1.0,,,,,,,,,
744,555376,1488,0.018482921917046726,1.0,1.0,,,,,,,,,
745,555650,1490,0.028792797231224486,1.0,1.0,0.028045929145474293,1.0,1.0,,,,,,
746,555956,1492,0.027930932075341603,1.0,1.0,,,,,,,,,
747,556054,1494,0.023437703317462328,1.0,1.0,,,,,,,,,
748,556776,1496,0.024837845439157312,1.0,1.0,,,,,,,,,
749,557386,1498,0.01796441228095742,1.0,1.0,,,,,,,,,
750,557996,1500,0.018974503505114,1.0,1.0,,,,,,,,,
751,558206,1502,0.023536855382195354,1.0,1.0,,,,,,,,,
752,558480,1504,0.013927789572655544,1.0,1.0,,,,,,,,,
753,559330,1506,0.01742930458414214,1.0,1.0,0.020393454002061127,1.0,1.0,,,,,,
754,560244,1508,0.017899244907175354,1.0,1.0,,,,,,,,,
755,560934,1510,0.02288842539447445,1.0,1.0,,,,,,,,,
756,561064,1512,0.009347138278654583,1.0,1.0,,,,,,,,,
757,561786,1514,0.011653968965474588,1.0,1.0,,,,,,,,,
758,562956,1516,0.012583418362366676,1.0,1.0,,,,,,,,,
759,563166,1518,0.024315002727978704,1.0,1.0,,,,,,,,,
760,563568,1520,0.011163964547702097,1.0,1.0,,,,,,,,,
761,563666,1522,0.009261024290181013,1.0,1.0,0.021007708978146668,1.0,1.0,,,,,,
762,563908,1524,0.017329922445521524,1.0,1.0,,,,,,,,,
763,564006,1526,0.014077753412171509,1.0,1.0,,,,,,,,,
764,565224,1528,0.017255376852678028,1.0,1.0,,,,,,,,,
765,565562,1530,0.013579600320923403,1.0,1.0,,,,,,,,,
766,566940,1532,0.01146265033054812,1.0,1.0,,,,,,,,,
767,567230,1534,0.014635546731742326,1.0,1.0,,,,,,,,,
768,567456,1536,0.027256955152893336,1.0,1.0,,,,,,,,,
769,567842,1538,0.011696288451788777,1.0,1.0,0.008104468068067566,1.0,1.0,,,,,,
770,568724,1540,0.028951507582494308,1.0,1.0,,,,,,,,,
771,569334,1542,0.018031377383382084,1.0,1.0,,,,,,,,,
772,569416,1544,0.022564885097317983,1.0,1.0,,,,,,,,,
773,570602,1546,0.025609578713823616,1.0,1.0,,,,,,,,,
774,572220,1548,0.015900292040226853,1.0,1.0,,,,,,,,,
775,572670,1550,0.01439666769543172,1.0,1.0,,,,,,,,,
776,573312,1552,0.024689663744355383,1.0,1.0,,,,,,,,,
777,573522,1554,0.029388856066188653,1.0,1.0,0.017538302752675476,1.0,1.0,,,,,,
778,574180,1556,0.03206831294591807,1.0,1.0,,,,,,,,,
779,576198,1558,0.021271307894249903,1.0,1.0,,,,,,,,,
780,577224,1560,0.014614560576309686,1.0,1.0,,,,,,,,,
781,577978,1562,0.021822049159461277,1.0,1.0,,,,,,,,,
782,578268,1564,0.0174897712365075,1.0,1.0,,,,,,,,,
783,578830,1566,0.020953473030949552,1.0,1.0,,,,,,,,,
784,579760,1568,0.011256341204794133,1.0,1.0,,,,,,,,,
785,580338,1570,0.026489260253803198,1.0,1.0,0.01925846999085138,1.0,1.0,,,,,,
786,580660,1572,0.015522604011914947,1.0,1.0,,,,,,,,,
